Hagel;call_for
call_for;NATO
GE;call_for
call_for;NATO
Hagel;call_for
call_for;NATO
Kernes;call_for
call_for;Kharkiv
Kernes;call_for
call_for;Kharkiv
Hagel;call_for
call_for;NATO
GE;call_for
call_for;NATO
Hagel;call_for
call_for;NATO
CIA;call_for
call_for;Europe
AP;call_for
call_for;Kiev
Kernes;call_for
call_for;Kharkiv
Kernes;call_for
call_for;Kharkiv
Moscow;call_for
call_for;Geneva
Moscow;call_for
call_for;Geneva
Moscow;call_for
call_for;GE
Obama;call_for
call_for;UN
Russia;call_for
call_for;Norway
