Yanukovich;accuse
accuse;Brennan
Yanukovich;accuse
accuse;Brennan
Yanukovich;accuse
accuse;Brennan
Yanukovich;accuse
accuse;Brennan
Fattah;affect
affect;Fattah
Morsi;affect
affect;Fattah
Peskov;alter
alter;Putin
Peskov;alter
alter;Putin
Putin;approve
approve;Burkhalter
Putin;approve
approve;Burkhalter
Obama;be
be;Obama
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Kernes;be
be;Kernes
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Obama;be
be;Obama
Sechin;be
be;Sechin
Rice;be
be;Rice
Lyagin;be
be;Lyagin
Lenin;be
be;Lenin
Rice;be
be;Rice
Gubarev;be
be;Gubarev
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Cohen;be
be;Cohen
Biden;be
be;Biden
Rice;be
be;Rice
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Kernes;be
be;Kernes
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Lenin;be
be;Lenin
Juncker;be_of
be_of;Juncker
Juncker;be_of
be_of;King
Shoigu;call_on
call_on;Obama
Shoigu;call_on
call_on;Obama
Lukashenko;call_on
call_on;Putin
Lukashenko;call_on
call_on;Putin
King;close
close;King
Yatsenyuk;criticize
criticize;Putin
Yatsenyuk;criticize
criticize;Putin
Yatsenyuk;criticize
criticize;Putin
Yatsenyuk;criticize
criticize;Putin
Lavrov;denounce
denounce;Kerry
Lavrov;denounce
denounce;Kerry
Sechin;draw_fire_from
draw_fire_from;Obama
Sechin;draw_fire_from
draw_fire_from;Obama
Sechin;draw_fire_from
draw_fire_from;Obama
Sechin;draw_fire_from
draw_fire_from;Obama
Putin;fight_for
fight_for;Putin
Putin;have_business_tie_to
have_business_tie_to;Putin
Putin;have_telephone_conversation_with
have_telephone_conversation_with;Putin
Yanukovich;have_to_leave
have_to_leave;King
Yanukovich;have_to_leave
have_to_leave;King
Rompuy;make_remark_during
make_remark_during;Rompuy
Rompuy;make_remark_during
make_remark_during;Rompuy
Sterling;make_remark_during
make_remark_during;Sterling
Medvedev;meet
meet;Medvedev
Rompuy;meet_with
meet_with;Burkhalter
Rompuy;meet_with
meet_with;Burkhalter
Steinmeier;offer
offer;King
Steinmeier;offer
offer;Lavrov
Steinmeier;offer
offer;King
Putin;overturn
overturn;Putin
Ward;put
put;Obama
Ward;put
put;Obama
Koval;quote
quote;Koval
Avakov;say_on
say_on;Avakov
Breedlove;say_on
say_on;Breedlove
Breedlove;say_on
say_on;Putin
Breedlove;say_on
say_on;Putin
Avakov;say_on
say_on;Avakov
Putin;send
send;Putin
Nuland;share
share;Nuland
Nuland;share
share;Nuland
Kerry;speak_to
speak_to;Lavrov
Kerry;speak_to
speak_to;Lavrov
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Pushilin;stand_in
stand_in;Lenin
Putin;stress
stress;Putin
Putin;stress
stress;Putin
Obama;try
try;Obama
Netanyahu;urge
urge;Abbas
Netanyahu;urge
urge;Abbas
Putin;urge
urge;Putin
Gates;use
use;Gates
Gates;use
use;Gates
Putin;visit
visit;King
Putin;visit
visit;King
Putin;visit
visit;King
Putin;visit
visit;King
Obama;weigh_in_on
weigh_in_on;King
Obama;weigh_in_on
weigh_in_on;King
Obama;weigh_in_on
weigh_in_on;Sterling
Dong;wen
wen;Xinyu
Dong;wen
wen;Xinyu
Dong;wen
wen;Xinyu
Dong;wen
wen;Xinyu
