"Url","Source","Title","Published"
"http://en.itar-tass.com/world/729322?utm_medium=rss20","TASS","Donetsk mayor proposes to put off referendum on regionâ€™s status to May 25","Thu- 24 Apr 2014 02-25-21 +0400"
"http://en.itar-tass.com/world/729326?utm_medium=rss20","TASS","Ukrainian extremists move headquarters from Kiev to Dnepropetrovsk","Thu- 24 Apr 2014 00-40-24 +0400"
"http://en.itar-tass.com/russia/729316?utm_medium=rss20","TASS","Lavrov Russia insisting on investigation of reports on Greystoneâ€™s involvement in Urkaine","Wed- 23 Apr 2014 23-03-58 +0400"
"http://en.itar-tass.com/economy/729317?utm_medium=rss20","TASS","Investments in developing energy systems in Crimea estimated at 71 billion roubles","Wed- 23 Apr 2014 23-02-55 +0400"
"http://en.itar-tass.com/economy/729318?utm_medium=rss20","TASS","Banks will so far refrain from working in Crimea because of subsidiaries in Ukraine","Wed- 23 Apr 2014 23-01-20 +0400"
"http://en.itar-tass.com/world/729319?utm_medium=rss20","TASS","Russian FM OSCE media freedom representativeâ€™s remarks on Ukraine distort reality","Wed- 23 Apr 2014 22-58-40 +0400"
"http://en.itar-tass.com/world/729314?utm_medium=rss20","TASS","No logic in Westâ€™s readiness to recognize elections in Ukraine but not in Syria â€” Lavrov","Wed- 23 Apr 2014 22-04-02 +0400"
"http://en.itar-tass.com/world/729312?utm_medium=rss20","TASS","OSCE says seeing no signs of de-escalation in eastern Ukrainian regions","Wed- 23 Apr 2014 21-51-55 +0400"
"http://en.itar-tass.com/russia/729308?utm_medium=rss20","TASS","UN peacekeeping operation in Ukraine is unrealistic â€” Churkin","Wed- 23 Apr 2014 21-48-13 +0400"
"http://en.itar-tass.com/russia/729302?utm_medium=rss20","TASS","Right Sector still active despite Geneva deals â€” Sergei Lavrov","Wed- 23 Apr 2014 21-29-19 +0400"
"http://en.itar-tass.com/russia/729295?utm_medium=rss20","TASS","US not ready to admit it canâ€™t run the show around globe â€” Sergei Lavrov","Wed- 23 Apr 2014 20-37-07 +0400"
"http://en.itar-tass.com/world/729291?utm_medium=rss20","TASS","Palestinians legitimate aspirations canâ€™t be fulfilled without consolidation - FM","Wed- 23 Apr 2014 20-30-46 +0400"
"http://en.itar-tass.com/economy/729289?utm_medium=rss20","TASS","Russia continues supplying Russian nuclear fuel to Ukrainian power plants â€” Energoatom","Wed- 23 Apr 2014 20-04-08 +0400"
"http://en.itar-tass.com/russia/729287?utm_medium=rss20","TASS","Russia surprised by distorted interpretation of Geneva statement by Kiev","Wed- 23 Apr 2014 19-46-22 +0400"
"http://en.itar-tass.com/world/729281?utm_medium=rss20","TASS","Ukrainian Constitutional Court cancels memorandum on cooperation with Russia","Wed- 23 Apr 2014 19-20-34 +0400"
"http://en.itar-tass.com/economy/729457?utm_medium=rss20","TASS","Putin Sanctions may benefit Russian economy but MasterCard Visa made mistake","Thu- 24 Apr 2014 20-08-45 +0400"
"http://en.itar-tass.com/economy/729458?utm_medium=rss20","TASS","Ukrainian Energy Ministry advises Gazprom to collect gas debt through arbitration court","Thu- 24 Apr 2014 20-11-14 +0400"
"http://en.itar-tass.com/world/729460?utm_medium=rss20","TASS","Candidate for Ukraineâ€™s presidency urges Kiev to stop using army for suppressing protests","Thu- 24 Apr 2014 20-43-15 +0400"
"http://en.itar-tass.com/russia/729459?utm_medium=rss20","TASS","Use of army against people criminal decision â€” Lavrov","Thu- 24 Apr 2014 20-28-27 +0400"
"http://en.itar-tass.com/world/730056?utm_medium=rss20","TASS","Ukrainian army in full combat readiness â€” Turchynov","Wed- 30 Apr 2014 13-47-47 +0400"
"http://en.itar-tass.com/russia/730046?utm_medium=rss20","TASS","Accomplice of former intelligence Colonel Kvachkov sentenced to 12 years in prison","Wed- 30 Apr 2014 13-00-42 +0400"
"http://en.itar-tass.com/russia/730038?utm_medium=rss20","TASS","Defense Ministry confirms death of 10 people in Siberia military depot fire","Wed- 30 Apr 2014 11-04-41 +0400"
"http://en.itar-tass.com/world/730026?utm_medium=rss20","TASS","Lavrov leaves Nicaragua for official visit to Chile","Wed- 30 Apr 2014 09-51-43 +0400"
"http://en.itar-tass.com/press-releases/730034?utm_medium=rss20","TASS","Dunkin Donuts Presents New Frozen Dunkaccino Fudgaccino And Mocha Crunch Donut","Wed- 30 Apr 2014 09-00-00 +0400"
"http://en.itar-tass.com/russia/730027?utm_medium=rss20","TASS","Several servicemen fighting fire die in ammo blast in Siberia","Wed- 30 Apr 2014 08-46-41 +0400"
"http://en.itar-tass.com/russia/730024?utm_medium=rss20","TASS","Truck with 10 casualties found at military arsenal in Siberiaâ€™s Trans-Baikal territory","Wed- 30 Apr 2014 08-38-22 +0400"
"http://en.itar-tass.com/russia/730019?utm_medium=rss20","TASS","Six people missing as a result of ammo explosions in Zabaikalye","Wed- 30 Apr 2014 07-16-49 +0400"
"http://en.itar-tass.com/russia/730018?utm_medium=rss20","TASS","State Duma requests FAS to look into the price of mobile phone calls to Crimea","Wed- 30 Apr 2014 06-40-19 +0400"
"http://en.itar-tass.com/economy/729967?utm_medium=rss20","TASS","Putin Russia Kazakhstan Belarus can reach compromise on Eurasian Economic Union Treaty","Tue- 29 Apr 2014 18-52-45 +0400"
"http://en.itar-tass.com/russia/729963?utm_medium=rss20","TASS","No servicemen injured in explosion at ammunition depot in East Siberia â€” Defense Ministry","Tue- 29 Apr 2014 18-21-34 +0400"
"http://en.itar-tass.com/russia/730186?utm_medium=rss20","TASS","Russian FM Kievâ€™s plans to hold national poll May 25 is phoney act","Thu- 01 May 2014 19-57-01 +0400"
"http://en.itar-tass.com/russia/729880?utm_medium=rss20","TASS","Russian Belarusian presidents set for talks on trade and Ukraine","Tue- 29 Apr 2014 02-47-16 +0400"
"http://en.itar-tass.com/world/729917?utm_medium=rss20","TASS","Russian railway corporation warns of tighter border-crossing rules in Ukraine","Tue- 29 Apr 2014 13-13-42 +0400"
"http://en.itar-tass.com/world/729915?utm_medium=rss20","TASS","Visa stops servicing Russia s SMP Bank and InvestCapitalBank","Tue- 29 Apr 2014 12-13-52 +0400"
"http://en.itar-tass.com/world/729912?utm_medium=rss20","TASS","Ukraine humanitarian disaster signs become more noticeable â€” migration chief","Tue- 29 Apr 2014 11-59-19 +0400"
"http://en.itar-tass.com/russia/729901?utm_medium=rss20","TASS","Preparations for Victory Day parade in Moscow Region and Saint Petersburg","Tue- 29 Apr 2014 10-49-14 +0400"
"http://en.itar-tass.com/world/729902?utm_medium=rss20","TASS","Kerry US may impose sanctions on whole sectors of Russian economy","Tue- 29 Apr 2014 10-28-53 +0400"
"http://en.itar-tass.com/russia/729890?utm_medium=rss20","TASS","Government urges to sign Russia-Jordan memo on mutual understanding","Tue- 29 Apr 2014 08-56-49 +0400"
"http://en.itar-tass.com/world/729887?utm_medium=rss20","TASS","Japan imposes new sanctions on Russia","Tue- 29 Apr 2014 08-08-18 +0400"
"http://en.itar-tass.com/world/729883?utm_medium=rss20","TASS","Russian defense minister reassures US colleague on Ukraine","Tue- 29 Apr 2014 06-44-46 +0400"
"http://en.itar-tass.com/world/729882?utm_medium=rss20","TASS","Canadian PM announces sanctions against Russian officials banks","Tue- 29 Apr 2014 05-14-40 +0400"
"http://en.itar-tass.com/world/729924?utm_medium=rss20","TASS","OSCE Secretary General to arrive in Kiev April 30 â€” Ukraine s FM","Tue- 29 Apr 2014 13-58-13 +0400"
"http://en.itar-tass.com/russia/729925?utm_medium=rss20","TASS","New EU sanctions show Brussels misinterpretation of Ukraine situation â€” Russia s FM","Tue- 29 Apr 2014 14-03-27 +0400"
"http://en.itar-tass.com/economy/729932?utm_medium=rss20","TASS","European Commission Ukraine back gas talks with Russia in Warsaw on May 2","Tue- 29 Apr 2014 15-24-28 +0400"
"http://en.itar-tass.com/russia/729936?utm_medium=rss20","TASS","Japanâ€™s pressure on Russia not to promote deescalation in Ukraine - Russia s FM","Tue- 29 Apr 2014 15-22-10 +0400"
"http://en.itar-tass.com/economy/729938?utm_medium=rss20","TASS","Russian government gives Gazprom right to use Khandinsky subsoil area in Irkutsk region","Tue- 29 Apr 2014 15-32-27 +0400"
"http://en.itar-tass.com/russia/729946?utm_medium=rss20","TASS","Kyrgyzstanâ€™s accession to Customs Union is priority cooperation sphere â€” Medvedev","Tue- 29 Apr 2014 16-21-07 +0400"
"http://en.itar-tass.com/world/729949?utm_medium=rss20","TASS","Supporters of Ukraineâ€™s federalization occupy building of regional council in Luhansk","Tue- 29 Apr 2014 16-49-08 +0400"
"http://en.itar-tass.com/world/729956?utm_medium=rss20","TASS","Oleg Tsariov withdraws from Ukraine s presidential race","Tue- 29 Apr 2014 17-34-20 +0400"
"http://en.itar-tass.com/russia/729959?utm_medium=rss20","TASS","Russian Defense Ministry confirms explosion at ammunition depot in Trans-Baikal","Tue- 29 Apr 2014 18-00-53 +0400"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/DuJfjFbiYn8/story01.htm","REUTERS","Moscow May Day parade lauds Putin as rebels seize more Ukraine buildings","Thu- 01 May 2014 21-38-51 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/NLPVLzxsifM/story01.htm","REUTERS","U.S. warns of South Sudan genocide risk raises hope of new forces","Thu- 01 May 2014 21-05-26 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/Qauut-eEz7g/story01.htm","REUTERS","Ukraine detains Russian military attachÃ© for spying","Thu- 01 May 2014 15-32-25 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/tQXiw_crDeQ/story01.htm","REUTERS","Obama announces new U.S. sanctions on Russia over Ukraine","Mon- 28 Apr 2014 10-05-02 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/-CC3yyDT0ng/story01.htm","REUTERS","Obama arrives in Manila as Philippines U.S. sign security pact","Mon- 28 Apr 2014 09-02-03 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/Atj6_8r43yY/story01.htm","REUTERS","Ukraine rebels free Swedish hostage Obama seeks unity against Russia","Sun- 27 Apr 2014 23-21-17 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/WFzqRQArEGk/story01.htm","REUTERS","Putin critic Navalny gets reprieve as court finds fault with case","Mon- 28 Apr 2014 13-39-06 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/cfkkPX0YoBQ/story01.htm","REUTERS","Putin critic Navalny gets reprieve as court finds fault with case","Mon- 28 Apr 2014 15-36-46 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/JosYSH3dqJE/story01.htm","REUTERS","Syrian relief work hampered by U.N. failings aid groups say","Mon- 28 Apr 2014 15-42-57 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/UBYKnAdvUSU/story01.htm","REUTERS","Berlusconi says surreal to suggest he is anti-German","Mon- 28 Apr 2014 16-00-03 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/X5Ya6rRNO9o/story01.htm","REUTERS","New group CubaNow tells Obama it s time to change Cuba policy","Mon- 28 Apr 2014 17-59-02 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/jKpvYaFbsSc/story01.htm","REUTERS","Russia says Marshall Islands nuclear lawsuits baseless ","Mon- 28 Apr 2014 19-41-11 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/V_NhrYgPpUo/story01.htm","REUTERS","New group CubaNow tells Obama it s time to change Cuba policy","Mon- 28 Apr 2014 21-12-09 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/EmXvKw9KNPA/story01.htm","REUTERS","Malaysia cites sensitivities as Obama struggles to push trade pact","Sun- 27 Apr 2014 09-59-13 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/Z5sCNs9GDAA/story01.htm","REUTERS","Obama Myanmar won t succeed if Muslims are oppressed","Sun- 27 Apr 2014 09-05-28 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/gEVJgd-b7rs/story01.htm","REUTERS","Obama says U.S. committed to supporting MH370 search","Sun- 27 Apr 2014 07-22-00 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/_1becb5ANWE/story01.htm","REUTERS","Congestion capital Brussels looks to unclog traffic arteries","Sun- 27 Apr 2014 07-06-58 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/1Gj5Ksl35N0/story01.htm","REUTERS","Malaysia PM says agreed with Obama to upgrade ties","Sun- 27 Apr 2014 06-00-39 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/V7_Fp3rRV2A/story01.htm","REUTERS","North Korea says army must develop to be able to beat U.S.","Sun- 27 Apr 2014 03-50-57 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/CecXdcQt7aI/story01.htm","REUTERS","Ukraine blames Moscow for human shield detentions in east","Sat- 26 Apr 2014 23-22-28 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/xM51CXg7YPw/story01.htm","REUTERS","Russian forces kill up to five suspected militants in Dagestan Ifax","Sat- 26 Apr 2014 19-16-48 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/Xs10QMT-Kqc/story01.htm","REUTERS","Abbas calls Holocaust most heinous crime against humanity","Sun- 27 Apr 2014 11-31-30 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/MZ3wYdNGCUs/story01.htm","REUTERS","Germans outraged by Berlusconi s comments on concentration camps","Sun- 27 Apr 2014 14-14-49 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/Gqoo1oEbMMk/story01.htm","REUTERS","Ukraine forces kill up to five rebels Russia starts drill near border","Thu- 24 Apr 2014 15-53-53 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/6LeOGSPEkoc/story01.htm","REUTERS","Putin foe Navalny avoids detention during new Russian trial","Thu- 24 Apr 2014 15-51-31 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/2N27ijew8fA/story01.htm","REUTERS","Exclusive EU considers ban on deals with banks in Crimea","Thu- 24 Apr 2014 13-33-35 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/fIMcwbLJM-E/story01.htm","REUTERS","Obama reaffirms commitment to Japan on tour of Asia allies","Thu- 24 Apr 2014 13-12-21 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/jZxGu4xI2L8/story01.htm","REUTERS","Iran to buy 400 airliners if sanctions lifted top official says","Thu- 01 May 2014 11-47-35 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/XZGNRrs7P50/story01.htm","REUTERS","Russia stages first Red Square May Day parade since Soviet days","Thu- 01 May 2014 12-43-38 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/yY1qUUDem3w/story01.htm","REUTERS","U.S. sanctions Putin allies as Ukraine violence goes on","Tue- 29 Apr 2014 08-56-42 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/BVvEsCIZvDk/story01.htm","REUTERS","Obama says U.S. commitment to defend Philippines ironclad ","Tue- 29 Apr 2014 04-17-33 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/Z-3z6nA-ImI/story01.htm","REUTERS","Russia says EU should be ashamed over sanctions","Tue- 29 Apr 2014 10-23-04 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/c53ajy0mN-k/story01.htm","REUTERS","EU imposes more sanctions on Russia over Ukraine crisis","Tue- 29 Apr 2014 11-46-21 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/e6jMKEs1WJA/story01.htm","REUTERS","U.S. sanctions companies from China Dubai for dealings with Iran","Tue- 29 Apr 2014 13-21-36 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/1JtBU-eg3X8/story01.htm","REUTERS","Putin foes fear Internet crackdown as blogger law sails through","Tue- 29 Apr 2014 15-29-22 GMT"
"http://feeds.reuters.com/~r/Reuters/worldNews/~3/ldR3LQX6IHo/story01.htm","REUTERS","China resolutely opposes U.S. sanctions on missile parts supplier","Wed- 30 Apr 2014 12-43-47 GMT"
"http://en.ria.ru/world/20140430/189492691/REVIEW-China-on-Path-to-Cultural-Renaissance.html","RIA","REVIEW China on Path to Cultural Renaissance","Wed- 30 Apr 2014 18-52-00 +0400"
"http://en.ria.ru/world/20140430/189492291/Ukraines-Donetsk-Could-Forego-Presidential-Election--Activist.html","RIA","Ukraineâ€™s Donetsk Could Forego Presidential Election â€“ Activist","Wed- 30 Apr 2014 18-32-00 +0400"
"http://en.ria.ru/world/20140428/189425448/Ukraines-Interim-Leader-Forms-Delegation-for-Loan-Talks.html","RIA","Ukraineâ€™s Interim Leader Forms Delegation for Loan Talks","Mon- 28 Apr 2014 14-01-14 +0400"
"http://en.ria.ru/world/20140428/189425143/2-Injured-in-Shootout-at-Airfield-in-East-Ukraine--Report.html","RIA","2 Injured in Shootout at Airfield in East Ukraine â€“ Report","Mon- 28 Apr 2014 13-49-37 +0400"
"http://en.ria.ru/russia/20140428/189424736/Russia-Ukraine-EU-to-Hold-Gas-Talks--Russian-Energy-Ministry.html","RIA","Russia Ukraine EU to Hold Gas Talks â€“ Russian Energy Ministry","Mon- 28 Apr 2014 13-35-05 +0400"
"http://en.ria.ru/world/20140428/189423029/OPINION-US-Ukraine-Nuclear-Fuel-Deal-Raises-Safety-Concerns.html","RIA","OPINION US-Ukraine Nuclear Fuel Deal Raises Safety Concerns","Mon- 28 Apr 2014 12-36-42 +0400"
"http://en.ria.ru/world/20140428/189422768/Peoples-Mayor-of-Slaviansk-Proposes-Swap-for-OSCE-Team.html","RIA","Peopleâ€™s Mayor of Slaviansk Proposes Swap for OSCE Team","Mon- 28 Apr 2014 12-30-13 +0400"
"http://en.ria.ru/world/20140428/189421661/US-Europe-Divided-Over-Anti-Russia-Sanctions.html","RIA","US Europe Divided Over Anti-Russia Sanctions","Mon- 28 Apr 2014 11-29-18 +0400"
"http://en.ria.ru/world/20140428/189420819/More-US-Sanctions-to-Target-Russia-Energy-Sector-CEOs.html","RIA","More US Sanctions to Target Russia Energy Sector CEOs","Mon- 28 Apr 2014 11-07-28 +0400"
"http://en.ria.ru/russia/20140428/189420638/NATOs-Information-Bureau-in-Moscow-Could-Be-Closed--Report.html","RIA","NATO s Information Bureau in Moscow Could Be Closed â€“ Report","Mon- 28 Apr 2014 11-03-23 +0400"
"http://en.ria.ru/world/20140428/189426357/Mayor-of-Ukraines-Kharkiv-Injured-in-Assassination-Attempt.html","RIA","Mayor of Ukraineâ€™s Kharkiv Injured in Assassination Attempt","Mon- 28 Apr 2014 14-37-01 +0400"
"http://en.ria.ru/russia/20140428/189427963/Russia-Bahrain-Urge-Peaceful-Solution-to-Conflicts.html","RIA","Russia Bahrain Urge Peaceful Solution to Conflicts","Mon- 28 Apr 2014 15-37-26 +0400"
"http://en.ria.ru/russia/20140428/189428129/Russia-Germany-Discuss-OSCE-Teams-Detention-in-Ukraine.html","RIA","Russia Germany Discuss OSCE Team s Detention in Ukraine","Mon- 28 Apr 2014 15-43-24 +0400"
"http://en.ria.ru/world/20140428/189428422/OSCE-to-Hold-Emergency-Meeting-on-Ukraine.html","RIA","OSCE to Hold Emergency Meeting on Ukraine","Mon- 28 Apr 2014 15-54-40 +0400"
"http://en.ria.ru/world/20140428/189428321/OPINION-Putin-Rallied-Russians-Behind-Rebuilding-Countrys.html","RIA","OPINION Putin Rallied Russians Behind Rebuilding Countryâ€™s Prestige","Mon- 28 Apr 2014 15-50-57 +0400"
"http://en.ria.ru/russia/20140428/189429207/Russia-to-Take-Part-in-Emergency-OSCE-Meeting-on-Ukraine.html","RIA","Russia to Take Part in Emergency OSCE Meeting on Ukraine","Mon- 28 Apr 2014 16-35-59 +0400"
"http://en.ria.ru/world/20140428/189429036/No-UK-Military-Response-if-Russian-Troops-Enter-Ukraine--Report.html","RIA","No UK Military Response if Russian Troops Enter Ukraine â€“ Report","Mon- 28 Apr 2014 16-32-24 +0400"
"http://en.ria.ru/russia/20140428/189429422/Putin-Hopes-for-Continued-Defense-Industry-Ties-With-Ukraine.html","RIA","Putin Hopes for Continued Defense Industry Ties With Ukraine","Mon- 28 Apr 2014 16-40-22 +0400"
"http://en.ria.ru/russia/20140428/189430162/Russia-West-to-Continue-Investment-Cooperation--Russian.html","RIA","Russia West to Continue Investment Cooperation â€“ Russian Ombudsman","Mon- 28 Apr 2014 17-10-47 +0400"
"http://en.ria.ru/world/20140428/189430922/US-Imposes-Sanctions-on-7-Russians-17-Russian-Companies---White.html","RIA","US Imposes Sanctions on 7 Russians 17 Russian Companies - White House","Mon- 28 Apr 2014 17-37-00 +0400"
"http://en.ria.ru/world/20140428/189430818/OPINION-Reverse-Gas-Flows-to-Ukraine-Could-Hurt-Slovakia.html","RIA","OPINION Reverse Gas Flows to Ukraine Could Hurt Slovakia","Mon- 28 Apr 2014 17-35-23 +0400"
"http://en.ria.ru/world/20140428/189430687/OPINION-Shooting-of-Kharkiv-Mayor-Proves-Ukraine-Election.html","RIA","OPINION Shooting of Kharkiv Mayor Proves Ukraine Election Untimely","Mon- 28 Apr 2014 17-33-14 +0400"
"http://en.ria.ru/world/20140428/189431599/Pyongyang-Urges-Washington-to-Stop-Military-Drills.html","RIA","Pyongyang Urges Washington to Stop Military Drills","Mon- 28 Apr 2014 17-57-08 +0400"
"http://en.ria.ru/world/20140428/189432092/Ukraine-Slovakia-Sign-Memorandum-on-Reverse-Gas-Deliveries.html","RIA","Ukraine Slovakia Sign Memorandum on Reverse Gas Deliveries","Mon- 28 Apr 2014 18-07-44 +0400"
"http://en.ria.ru/world/20140428/189432715/OPINION-By-Imposing-More-Sanctions-White-House-Digs-Itself.html","RIA","OPINION By Imposing More Sanctions White House Digs Itself Deeper in Hole","Mon- 28 Apr 2014 18-28-48 +0400"
"http://en.ria.ru/world/20140428/189432460/EU-to-Sanction-Additional-15-Russian-Ukrainian-Officials.html","RIA","EU to Sanction Additional 15 Russian Ukrainian Officials","Mon- 28 Apr 2014 18-21-38 +0400"
"http://en.ria.ru/world/20140428/189432931/EU-Sees-Targeted-Sanctions-as-Appropriate.html","RIA","EU Sees Targeted Sanctions as Appropriate","Mon- 28 Apr 2014 18-34-42 +0400"
"http://en.ria.ru/world/20140428/189433729/US-to-Impose-Economic-Sanctions-Should-Russia-Intervene-in.html","RIA","US to Impose Economic Sanctions Should Russia Intervene in Ukraine","Mon- 28 Apr 2014 18-47-49 +0400"
"http://en.ria.ru/world/20140428/189433395/Bomb-Kills-Soldier-in-Ukraines-Donetsk-Region.html","RIA","Bomb Kills Soldier in Ukraineâ€™s Donetsk Region","Mon- 28 Apr 2014 18-41-31 +0400"
"http://en.ria.ru/world/20140428/189434138/US-Restricts-High-Tech-Defense-Exports-to-Russia.html","RIA","US Restricts High-Tech Defense Exports to Russia","Mon- 28 Apr 2014 18-58-43 +0400"
"http://edition.cnn.com/2014/04/29/opinion/opinion-putins-empire-building-is-not-a-new-cold-war/index.html?eref=edition","CNN","Empire building is not a new Cold War","Tue- 29 Apr 2014 08-26-12 EDT"
"http://edition.cnn.com/2014/05/01/world/europe/ukraine-crisis/index.html?eref=edition","CNN","Clashes in prosecutor s compound","Thu- 01 May 2014 16-29-38 EDT"
"http://edition.cnn.com/video/data/2.0/video/world/2014/04/30/pkg-paton-walsh-ukraine-checkpoint.cnn.html?eref=edition","CNN","Fear reigns on Ukrainian roads","Thu- 01 May 2014 16-30-42 EDT"
"http://edition.cnn.com/2014/04/30/sport/sergei-baltacha-human-to-hero/index.html?eref=edition","CNN","Soviet who broke football s Iron Curtain","Wed- 30 Apr 2014 11-42-41 EDT"
"http://edition.cnn.com/video/data/2.0/video/bestoftv/2014/05/02/pkg-sciutto-pro-russian-militants-gain-ground.cnn.html?eref=edition","CNN","Pro-Russian militants gain ground","Fri- 02 May 2014 05-08-06 EDT"
"http://edition.cnn.com/video/data/2.0/video/world/2014/05/02/pkg-ukraine-voices-russia-protests.cnn.html?eref=edition","CNN"," We re going to stand until the end ","Fri- 02 May 2014 07-09-51 EDT"
"http://edition.cnn.com/video/data/2.0/video/business/2014/04/28/qmb-russia-science-of-sanctions-juan-zarate-intv.cnn.html?eref=edition","CNN","The science behind economic sanctions","Tue- 29 Apr 2014 03-53-15 EDT"
"http://edition.cnn.com/video/data/2.0/video/politics/2014/04/27/exp-sotu-crowley-foreign-policy-obama-thoms-pickering-stephen-sestanovich.cnn.html?eref=edition","CNN","Is Obama s foreign policy failing ","Tue- 29 Apr 2014 03-58-51 EDT"
"http://edition.cnn.com/2014/04/29/world/europe/ukraine-crisis/index.html?eref=edition","CNN","EU names Russia sanctions targets","Tue- 29 Apr 2014 05-44-47 EDT"
"http://edition.cnn.com/video/data/2.0/video/world/2014/04/28/erin-pkg-rowlands-russian-billionaires-ukraine-sanctions.cnn-ap.html?eref=edition","CNN","Billionaires avoid new sanctions","Tue- 29 Apr 2014 05-59-12 EDT"
"http://edition.cnn.com/2014/04/29/politics/china-sanctions-iran/index.html?eref=edition","CNN","U.S. targets Iran missile middleman ","Tue- 29 Apr 2014 11-22-05 EDT"
"http://edition.cnn.com/video/data/2.0/video/world/2014/04/30/early-walsh-ukraine-separatists-seize-buildings.cnn.html?eref=edition","CNN","Separatists seize buildings","Wed- 30 Apr 2014 10-15-10 EDT"
"http://edition.cnn.com/video/data/2.0/video/world/2014/04/29/dnt-damon-ukraine-border-tensions.cnn.html?eref=edition","CNN","Ukraine reinforces border posts","Wed- 30 Apr 2014 08-45-29 EDT"
