Yanukovich;accuse
accuse;Brennan
Yanukovich;accuse
accuse;Brennan
Yanukovich;accuse
accuse;Brennan
Yanukovich;accuse
accuse;Brennan
EU;adopt_document_on
adopt_document_on;Ukraine
EU;adopt_document_on
adopt_document_on;Ukraine
EU;adopt_document_on
adopt_document_on;Ukraine
EU;adopt_document_on
adopt_document_on;Ukraine
EU;adopt_document_on
adopt_document_on;NATO
Fattah;affect
affect;Fattah
Morsi;affect
affect;Fattah
Ukraine;aim_at
aim_at;Russia
Ukraine;aim_at
aim_at;Russia
Peskov;alter
alter;Putin
Peskov;alter
alter;Putin
Moscow;annex
annex;Crimea
Moscow;annex
annex;Crimea
Moscow;annex
annex;Ukraine
Japan;announce_sanction_against
announce_sanction_against;Russia
Japan;announce_sanction_against
announce_sanction_against;Russia
OSCE;appoint
appoint;OSCE
Putin;approve
approve;OSCE
Putin;approve
approve;OSCE
Putin;arrive_in
arrive_in;Sevastopol
Putin;arrive_in
arrive_in;Sevastopol
Obama;arrive_in
arrive_in;Philippines
Philippines;arrive_in
arrive_in;Philippines
NASA;ask
ask;Russia
NASA;ask
ask;Russia
Poland;ask_for
ask_for;NATO
Poland;ask_for
ask_for;NATO
Ukraine;be
be;Ukraine
Ottawa;be
be;Washington
Washington;be
be;Washington
RT;be
be;Russia
RT;be
be;Russia
Ukraine;be
be;Ukraine
Kernes;be
be;Kernes
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
Putin;be
be;Ukraine
Kiev;be
be;Ukraine
Putin;be
be;Ukraine
Lyagin;be
be;Lyagin
Ukraine;be
be;Ukraine
Rice;be
be;Rice
Gubarev;be
be;Donetsk
Gubarev;be
be;Donetsk
Ukraine;be
be;Ukraine
Russia;be
be;Russia
Novak;be
be;Ukraine
Novak;be
be;Ukraine
Ukraine;be
be;Ukraine
RT;be
be;Russia
RT;be
be;Russia
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
NATO;be
be;Atlantic
NATO;be
be;Atlantic
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
EU;be
be;EU
EU;be
be;Russia
EU;be
be;Russia
Cohen;be
be;Cohen
Rice;be
be;Rice
Ukraine;be
be;Ukraine
Geneva;be
be;Geneva
Ukraine;be
be;Ukraine
Kernes;be
be;Kernes
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
RT;be
be;Russia
RT;be
be;Russia
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
Ukraine;be
be;Ukraine
Sevastopol;be_block_for
be_block_for;Ukraine
Sevastopol;be_block_for
be_block_for;Ukraine
Sevastopol;be_block_for
be_block_for;Ukraine
Sevastopol;be_block_for
be_block_for;Ukraine
Germany;be_by
be_by;Russia
Germany;be_by
be_by;Russia
Biden;be_head_of
be_head_of;Ukraine
Biden;be_head_of
be_head_of;Ukraine
Ukraine;be_important_for
be_important_for;Ukraine
Donetsk;be_in
be_in;Horlivka
Donetsk;be_in
be_in;Horlivka
Ukraine;be_in
be_in;Kiev
Ukraine;be_in
be_in;Kiev
Donetsk;be_in
be_in;Horlivka
Donetsk;be_in
be_in;Horlivka
Mariupol;be_key_to
be_key_to;Donetsk
Mariupol;be_key_to
be_key_to;Donetsk
Juncker;be_of
be_of;Germany
Juncker;be_of
be_of;Germany
Donetsk;be_signal_to
be_signal_to;Kiev
Donetsk;be_signal_to
be_signal_to;Kiev
CIA;be_to
be_to;Kiev
CIA;be_to
be_to;Kiev
CIA;be_to
be_to;Kiev
CIA;be_to
be_to;Kiev
China;become
become;Russia
China;become
become;Russia
Schroeder;blame
blame;EU
Schroeder;blame
blame;EU
Obama;blame
blame;Russia
Obama;blame
blame;Russia
China;break_out_in
break_out_in;Vietnam
China;break_out_in
break_out_in;Vietnam
Putin;call
call;Kiev
Putin;call
call;Kiev
Hagel;call_for
call_for;NATO
Hagel;call_for
call_for;NATO
Kernes;call_for
call_for;Kharkiv
Kernes;call_for
call_for;Kharkiv
Hagel;call_for
call_for;NATO
Hagel;call_for
call_for;NATO
Kernes;call_for
call_for;Kharkiv
Kernes;call_for
call_for;Kharkiv
Moscow;call_for
call_for;Geneva
Moscow;call_for
