Belarus to cut export duties of oil petroleum products to Russia’s level from May 1,Mon- 28 Apr 2014 19-55-32 +0400,itar-tass,http://en.itar-tass.com/economy/729851?utm_medium=rss20
Water supply problem in Crimea to cost 247- 417 million - Kremlin aide,Mon- 28 Apr 2014 20-14-03 +0400,itar-tass,http://en.itar-tass.com/russia/729854?utm_medium=rss20
Russia’s Foreign Minister Crown Prince of Bahrain discuss Ukraine situation,Mon- 28 Apr 2014 20-30-14 +0400,itar-tass,http://en.itar-tass.com/russia/729855?utm_medium=rss20
Western sanctions against Russia not to affect rouble economy - Kremlin aide,Mon- 28 Apr 2014 21-13-08 +0400,itar-tass,http://en.itar-tass.com/world/729859?utm_medium=rss20
New sanctions against Russia not to help solve Ukrainian crisis,Mon- 28 Apr 2014 20-57-18 +0400,itar-tass,http://en.itar-tass.com/world/729858?utm_medium=rss20
US unilateral sanctions against Russia unlawful,Mon- 28 Apr 2014 21-50-31 +0400,itar-tass,http://en.itar-tass.com/world/729862?utm_medium=rss20
FM West’s accusations of Russia’s noncompliance with Geneva agreement unfounded,Mon- 28 Apr 2014 23-24-02 +0400,itar-tass,http://en.itar-tass.com/russia/729869?utm_medium=rss20
Shoigu denies Russian sabotage-reconnaissance groups operate in Ukraine,Mon- 28 Apr 2014 23-41-47 +0400,itar-tass,http://en.itar-tass.com/russia/729875?utm_medium=rss20
Ukraine ready to pay debt to Gazprom at 268,Tue- 29 Apr 2014 00-08-18 +0400,itar-tass,http://en.itar-tass.com/economy/729865?utm_medium=rss20
Lavrov to visit Nicaragua April 29 for talks with Ortega,Tue- 29 Apr 2014 00-19-06 +0400,itar-tass,http://en.itar-tass.com/russia/729876?utm_medium=rss20
Donetsk region proposes nationwide referendum on regions’ powers May 25,Tue- 29 Apr 2014 00-15-02 +0400,itar-tass,http://en.itar-tass.com/world/729872?utm_medium=rss20
Ukrainian radicals attack peaceful antifascist procession in Donetsk,Tue- 29 Apr 2014 00-13-18 +0400,itar-tass,http://en.itar-tass.com/world/729871?utm_medium=rss20
Russian manufacturer of heavy-duty trucks sells Ukrainian segment of business to partner,Tue- 29 Apr 2014 00-10-57 +0400,itar-tass,http://en.itar-tass.com/economy/729868?utm_medium=rss20
Bahrain has no plans to buy Russia’s SuperJet-100 liner,Tue- 29 Apr 2014 01-08-31 +0400,itar-tass,http://en.itar-tass.com/economy/729864?utm_medium=rss20
MasterCard to estimate effects of Russia’s own future payment system,Sat- 26 Apr 2014 03-57-55 +0400,itar-tass,http://en.itar-tass.com/economy/729655?utm_medium=rss20
Russian diplomat detentions of journalists in Ukraine abuse freedom of speech,Sat- 26 Apr 2014 02-49-22 +0400,itar-tass,http://en.itar-tass.com/russia/729654?utm_medium=rss20
Kiev authorities Russia should dissociate itself from protesters in southeastern regions,Sat- 26 Apr 2014 00-36-43 +0400,itar-tass,http://en.itar-tass.com/world/729651?utm_medium=rss20
Ukrainian troops destroy check point of federalization supporters near Slavyansk,Fri- 25 Apr 2014 23-50-35 +0400,itar-tass,http://en.itar-tass.com/world/729647?utm_medium=rss20
Kiev afraid Ukraine’s center and west may arise along with southeast — president nominee,Fri- 25 Apr 2014 21-01-21 +0400,itar-tass,http://en.itar-tass.com/world/729638?utm_medium=rss20
Russia urges to immediately stop combat operations in Ukraine,Fri- 25 Apr 2014 20-43-50 +0400,itar-tass,http://en.itar-tass.com/russia/729635?utm_medium=rss20
USA declares readiness to impose targeted sanctions against Russia,Fri- 25 Apr 2014 20-19-12 +0400,itar-tass,http://en.itar-tass.com/world/729637?utm_medium=rss20
Russia Lebanon cooperating in oil and gas sector — Lebanese foreign minister,Fri- 25 Apr 2014 20-00-50 +0400,itar-tass,http://en.itar-tass.com/world/729634?utm_medium=rss20
External circumstances must prompt Russia to use ruble in foreign trade — 1st deputy PM,Fri- 25 Apr 2014 19-55-04 +0400,itar-tass,http://en.itar-tass.com/economy/729633?utm_medium=rss20
US UK Germany Italy and France leaders call for new sanctions against Russia,Fri- 25 Apr 2014 18-52-48 +0400,itar-tass,http://en.itar-tass.com/world/729628?utm_medium=rss20
No politics behind bans on food imports,Fri- 25 Apr 2014 17-53-34 +0400,itar-tass,http://en.itar-tass.com/economy/729619?utm_medium=rss20
Eurasian Economic Council not to invite observers to its Minsk session,Fri- 25 Apr 2014 16-00-16 +0400,itar-tass,http://en.itar-tass.com/world/729608?utm_medium=rss20
No word from US on defence chief phone talk with Russia’s Shoigu — ministry,Fri- 25 Apr 2014 14-54-48 +0400,itar-tass,http://en.itar-tass.com/russia/729590?utm_medium=rss20
Russia EU Ukraine may have gas talks soon — presidential aide,Fri- 25 Apr 2014 14-44-21 +0400,itar-tass,http://en.itar-tass.com/economy/729591?utm_medium=rss20
Russian inflation hits 7.2% year-on-year,Fri- 25 Apr 2014 14-34-11 +0400,itar-tass,http://en.itar-tass.com/economy/729586?utm_medium=rss20
Lavrov Russia to insist on respect to Geneva accord,Fri- 25 Apr 2014 11-59-49 +0400,itar-tass,http://en.itar-tass.com/russia/729559?utm_medium=rss20
Customs tariff on crude oil from Prirazlomny and Korchagin oil fields,Fri- 25 Apr 2014 11-01-05 +0400,itar-tass,http://en.itar-tass.com/economy/729550?utm_medium=rss20
Russia s decision on Crimea helped avoid casualties — Medvedev,Fri- 25 Apr 2014 09-40-36 +0400,itar-tass,http://en.itar-tass.com/russia/729544?utm_medium=rss20
Russia not to face shortage of any food products because of sanctions — minister,Fri- 25 Apr 2014 09-23-35 +0400,itar-tass,http://en.itar-tass.com/world/729542?utm_medium=rss20
Sanctions against Russia to affect French companies French commerce chief warns,Thu- 24 Apr 2014 18-30-00 +0400,itar-tass,http://en.itar-tass.com/economy/729433?utm_medium=rss20
Eastern Ukrainian region demands withdrawal of Kiev troops,Thu- 24 Apr 2014 18-25-11 +0400,itar-tass,http://en.itar-tass.com/world/729435?utm_medium=rss20
Radicals behaviour in Ukraine poll run-up reinforces Russian doubt ,Thu- 24 Apr 2014 17-42-24 +0400,itar-tass,http://en.itar-tass.com/world/729432?utm_medium=rss20
Eastern Ukrainian region announces mobilization,Thu- 24 Apr 2014 17-25-26 +0400,itar-tass,http://en.itar-tass.com/world/729429?utm_medium=rss20
Shoigu 11 000 servicemen involved in operation against civilians in Ukraine’s southeast,Thu- 24 Apr 2014 17-11-02 +0400,itar-tass,http://en.itar-tass.com/russia/729428?utm_medium=rss20
Russian-Ukrainian trade volume down by 25%,Thu- 24 Apr 2014 17-01-50 +0400,itar-tass,http://en.itar-tass.com/economy/729423?utm_medium=rss20
Russia EC Ukraine meeting ahead for gas talks — EU envoy,Thu- 24 Apr 2014 16-21-29 +0400,itar-tass,http://en.itar-tass.com/economy/729406?utm_medium=rss20
Putin Sanctions have several pluses for Russian economy,Thu- 24 Apr 2014 16-02-29 +0400,itar-tass,http://en.itar-tass.com/world/729414?utm_medium=rss20
Party of Regions Russian language must be recognized as second official,Thu- 24 Apr 2014 15-48-40 +0400,itar-tass,http://en.itar-tass.com/world/729408?utm_medium=rss20
Russian delegation not to participate in June PACE session - Russian lawmaker,Thu- 24 Apr 2014 15-25-22 +0400,itar-tass,http://en.itar-tass.com/world/729392?utm_medium=rss20
Kiev authorities should make first step toward national reconciliation — Lavrov,Thu- 24 Apr 2014 15-17-25 +0400,itar-tass,http://en.itar-tass.com/russia/729402?utm_medium=rss20
US EU former opposition to be blamed for Ukraine situation MP says,Thu- 24 Apr 2014 15-17-04 +0400,itar-tass,http://en.itar-tass.com/world/729386?utm_medium=rss20
East Ukraine s Sloviansk under attack one killed — media,Thu- 24 Apr 2014 13-54-40 +0400,itar-tass,http://en.itar-tass.com/world/729375?utm_medium=rss20
Moscow hopes US will stop its far-fetched insinuations about Russia — Foreign Ministry,Thu- 24 Apr 2014 12-49-05 +0400,itar-tass,http://en.itar-tass.com/russia/729371?utm_medium=rss20
Crimea faces crop loss at 120 000 hectares due to water supply limiting by Kiev,Thu- 24 Apr 2014 12-42-30 +0400,itar-tass,http://en.itar-tass.com/russia/729364?utm_medium=rss20
Awaiting Kiev s military operation situation in eastern regions of Ukraine,Thu- 24 Apr 2014 12-18-18 +0400,itar-tass,http://en.itar-tass.com/world/729369?utm_medium=rss20
Ukraine should not be field of geopolitical stand-off — Lavrov,Thu- 24 Apr 2014 10-45-32 +0400,itar-tass,http://en.itar-tass.com/world/729357?utm_medium=rss20
Donetsk activists seized by security service,Thu- 24 Apr 2014 10-14-08 +0400,itar-tass,http://en.itar-tass.com/world/729352?utm_medium=rss20
No instructions for retaliatory restrictions on Ukrainians to enter Russia — minister,Thu- 24 Apr 2014 09-44-28 +0400,itar-tass,http://en.itar-tass.com/world/729350?utm_medium=rss20
1 800 tons of relief supplies delivered to Russia’s Crimea from regions,Thu- 24 Apr 2014 09-39-39 +0400,itar-tass,http://en.itar-tass.com/russia/729349?utm_medium=rss20
Russia’s Central Bank revokes license from Moscow National Bank of Business Development,Thu- 24 Apr 2014 09-27-47 +0400,itar-tass,http://en.itar-tass.com/economy/729347?utm_medium=rss20
Russia’s Central Bank revokes license from Moscow bank Mestny Kredit,Thu- 24 Apr 2014 08-52-20 +0400,itar-tass,http://en.itar-tass.com/economy/729341?utm_medium=rss20
Canada to send 500 observers to Ukraine s presidential election,Thu- 24 Apr 2014 08-35-37 +0400,itar-tass,http://en.itar-tass.com/world/729340?utm_medium=rss20
Donetsk republican leaders not to hold Ukraine presidential elections on May 25,Thu- 24 Apr 2014 08-04-49 +0400,itar-tass,http://en.itar-tass.com/world/729336?utm_medium=rss20
Lawmakers still unable to agree on memorandum on settlement in eastern Ukraine,Thu- 24 Apr 2014 06-25-19 +0400,itar-tass,http://en.itar-tass.com/world/729334?utm_medium=rss20
Ukraine s Foreign Ministry troops in eastern Ukraine protecting citizens,Thu- 24 Apr 2014 05-04-34 +0400,itar-tass,http://en.itar-tass.com/world/729328?utm_medium=rss20
Ukraine preparing to complain to WTO over restrictions on supplies to Russia,Thu- 24 Apr 2014 04-51-56 +0400,itar-tass,http://en.itar-tass.com/economy/729333?utm_medium=rss20
Ukraine s extremists forming battalion in Donetsk region,Thu- 24 Apr 2014 03-55-47 +0400,itar-tass,http://en.itar-tass.com/world/729332?utm_medium=rss20
Russian Lebanese foreign ministers to discuss situation in Middle East Ukraine Syria,Thu- 24 Apr 2014 03-21-18 +0400,itar-tass,http://en.itar-tass.com/russia/729331?utm_medium=rss20
China not ready to buy more Russian gas above 38 bcm being discussed,Thu- 24 Apr 2014 02-55-15 +0400,itar-tass,http://en.itar-tass.com/economy/729323?utm_medium=rss20
Donetsk mayor proposes to put off referendum on region’s status to May 25,Thu- 24 Apr 2014 02-25-21 +0400,itar-tass,http://en.itar-tass.com/world/729322?utm_medium=rss20
Ukrainian extremists move headquarters from Kiev to Dnepropetrovsk,Thu- 24 Apr 2014 00-40-24 +0400,itar-tass,http://en.itar-tass.com/world/729326?utm_medium=rss20
Lavrov Russia insisting on investigation of reports on Greystone’s involvement in Urkaine,Wed- 23 Apr 2014 23-03-58 +0400,itar-tass,http://en.itar-tass.com/russia/729316?utm_medium=rss20
Investments in developing energy systems in Crimea estimated at 71 billion roubles,Wed- 23 Apr 2014 23-02-55 +0400,itar-tass,http://en.itar-tass.com/economy/729317?utm_medium=rss20
Banks will so far refrain from working in Crimea because of subsidiaries in Ukraine,Wed- 23 Apr 2014 23-01-20 +0400,itar-tass,http://en.itar-tass.com/economy/729318?utm_medium=rss20
Russian FM OSCE media freedom representative’s remarks on Ukraine distort reality,Wed- 23 Apr 2014 22-58-40 +0400,itar-tass,http://en.itar-tass.com/world/729319?utm_medium=rss20
No logic in West’s readiness to recognize elections in Ukraine but not in Syria — Lavrov,Wed- 23 Apr 2014 22-04-02 +0400,itar-tass,http://en.itar-tass.com/world/729314?utm_medium=rss20
OSCE says seeing no signs of de-escalation in eastern Ukrainian regions,Wed- 23 Apr 2014 21-51-55 +0400,itar-tass,http://en.itar-tass.com/world/729312?utm_medium=rss20
UN peacekeeping operation in Ukraine is unrealistic — Churkin,Wed- 23 Apr 2014 21-48-13 +0400,itar-tass,http://en.itar-tass.com/russia/729308?utm_medium=rss20
Right Sector still active despite Geneva deals — Sergei Lavrov,Wed- 23 Apr 2014 21-29-19 +0400,itar-tass,http://en.itar-tass.com/russia/729302?utm_medium=rss20
US not ready to admit it can’t run the show around globe — Sergei Lavrov,Wed- 23 Apr 2014 20-37-07 +0400,itar-tass,http://en.itar-tass.com/russia/729295?utm_medium=rss20
Palestinians legitimate aspirations can’t be fulfilled without consolidation - FM,Wed- 23 Apr 2014 20-30-46 +0400,itar-tass,http://en.itar-tass.com/world/729291?utm_medium=rss20
Russia continues supplying Russian nuclear fuel to Ukrainian power plants — Energoatom,Wed- 23 Apr 2014 20-04-08 +0400,itar-tass,http://en.itar-tass.com/economy/729289?utm_medium=rss20
Russia surprised by distorted interpretation of Geneva statement by Kiev,Wed- 23 Apr 2014 19-46-22 +0400,itar-tass,http://en.itar-tass.com/russia/729287?utm_medium=rss20
Ukrainian Constitutional Court cancels memorandum on cooperation with Russia,Wed- 23 Apr 2014 19-20-34 +0400,itar-tass,http://en.itar-tass.com/world/729281?utm_medium=rss20
Putin Sanctions may benefit Russian economy but MasterCard Visa made mistake,Thu- 24 Apr 2014 20-08-45 +0400,itar-tass,http://en.itar-tass.com/economy/729457?utm_medium=rss20
Ukrainian Energy Ministry advises Gazprom to collect gas debt through arbitration court,Thu- 24 Apr 2014 20-11-14 +0400,itar-tass,http://en.itar-tass.com/economy/729458?utm_medium=rss20
Candidate for Ukraine’s presidency urges Kiev to stop using army for suppressing protests,Thu- 24 Apr 2014 20-43-15 +0400,itar-tass,http://en.itar-tass.com/world/729460?utm_medium=rss20
Use of army against people criminal decision — Lavrov,Thu- 24 Apr 2014 20-28-27 +0400,itar-tass,http://en.itar-tass.com/russia/729459?utm_medium=rss20
Russian Belarusian presidents set for talks on trade and Ukraine,Tue- 29 Apr 2014 02-47-16 +0400,itar-tass,http://en.itar-tass.com/russia/729880?utm_medium=rss20
Obama announces new U.S. sanctions on Russia over Ukraine,Mon- 28 Apr 2014 10-05-02 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/tQXiw_crDeQ/story01.htm
Obama arrives in Manila as Philippines U.S. sign security pact,Mon- 28 Apr 2014 09-02-03 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/-CC3yyDT0ng/story01.htm
Ukraine rebels free Swedish hostage Obama seeks unity against Russia,Sun- 27 Apr 2014 23-21-17 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/Atj6_8r43yY/story01.htm
Putin critic Navalny gets reprieve as court finds fault with case,Mon- 28 Apr 2014 13-39-06 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/WFzqRQArEGk/story01.htm
Putin critic Navalny gets reprieve as court finds fault with case,Mon- 28 Apr 2014 15-36-46 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/cfkkPX0YoBQ/story01.htm
Syrian relief work hampered by U.N. failings aid groups say,Mon- 28 Apr 2014 15-42-57 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/JosYSH3dqJE/story01.htm
Berlusconi says surreal to suggest he is anti-German,Mon- 28 Apr 2014 16-00-03 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/UBYKnAdvUSU/story01.htm
New group CubaNow tells Obama it s time to change Cuba policy,Mon- 28 Apr 2014 17-59-02 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/X5Ya6rRNO9o/story01.htm
Russia says Marshall Islands nuclear lawsuits baseless ,Mon- 28 Apr 2014 19-41-11 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/jKpvYaFbsSc/story01.htm
New group CubaNow tells Obama it s time to change Cuba policy,Mon- 28 Apr 2014 21-12-09 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/V_NhrYgPpUo/story01.htm
Malaysia cites sensitivities as Obama struggles to push trade pact,Sun- 27 Apr 2014 09-59-13 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/EmXvKw9KNPA/story01.htm
Obama Myanmar won t succeed if Muslims are oppressed,Sun- 27 Apr 2014 09-05-28 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/Z5sCNs9GDAA/story01.htm
Obama says U.S. committed to supporting MH370 search,Sun- 27 Apr 2014 07-22-00 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/gEVJgd-b7rs/story01.htm
Congestion capital Brussels looks to unclog traffic arteries,Sun- 27 Apr 2014 07-06-58 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/_1becb5ANWE/story01.htm
Malaysia PM says agreed with Obama to upgrade ties,Sun- 27 Apr 2014 06-00-39 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/1Gj5Ksl35N0/story01.htm
North Korea says army must develop to be able to beat U.S.,Sun- 27 Apr 2014 03-50-57 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/V7_Fp3rRV2A/story01.htm
Ukraine blames Moscow for human shield detentions in east,Sat- 26 Apr 2014 23-22-28 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/CecXdcQt7aI/story01.htm
Russian forces kill up to five suspected militants in Dagestan Ifax,Sat- 26 Apr 2014 19-16-48 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/xM51CXg7YPw/story01.htm
Abbas calls Holocaust most heinous crime against humanity,Sun- 27 Apr 2014 11-31-30 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/Xs10QMT-Kqc/story01.htm
Germans outraged by Berlusconi s comments on concentration camps,Sun- 27 Apr 2014 14-14-49 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/MZ3wYdNGCUs/story01.htm
Ukraine forces kill up to five rebels Russia starts drill near border,Thu- 24 Apr 2014 15-53-53 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/Gqoo1oEbMMk/story01.htm
Putin foe Navalny avoids detention during new Russian trial,Thu- 24 Apr 2014 15-51-31 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/6LeOGSPEkoc/story01.htm
Exclusive EU considers ban on deals with banks in Crimea,Thu- 24 Apr 2014 13-33-35 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/2N27ijew8fA/story01.htm
Obama reaffirms commitment to Japan on tour of Asia allies,Thu- 24 Apr 2014 13-12-21 GMT,reuters,http://feeds.reuters.com/~r/Reuters/worldNews/~3/fIMcwbLJM-E/story01.htm
Ukraine’s Interim Leader Forms Delegation for Loan Talks,Mon- 28 Apr 2014 14-01-14 +0400,ria,http://en.ria.ru/world/20140428/189425448/Ukraines-Interim-Leader-Forms-Delegation-for-Loan-Talks.html
2 Injured in Shootout at Airfield in East Ukraine – Report,Mon- 28 Apr 2014 13-49-37 +0400,ria,http://en.ria.ru/world/20140428/189425143/2-Injured-in-Shootout-at-Airfield-in-East-Ukraine--Report.html
Russia Ukraine EU to Hold Gas Talks – Russian Energy Ministry,Mon- 28 Apr 2014 13-35-05 +0400,ria,http://en.ria.ru/russia/20140428/189424736/Russia-Ukraine-EU-to-Hold-Gas-Talks--Russian-Energy-Ministry.html
OPINION US-Ukraine Nuclear Fuel Deal Raises Safety Concerns,Mon- 28 Apr 2014 12-36-42 +0400,ria,http://en.ria.ru/world/20140428/189423029/OPINION-US-Ukraine-Nuclear-Fuel-Deal-Raises-Safety-Concerns.html
People’s Mayor of Slaviansk Proposes Swap for OSCE Team,Mon- 28 Apr 2014 12-30-13 +0400,ria,http://en.ria.ru/world/20140428/189422768/Peoples-Mayor-of-Slaviansk-Proposes-Swap-for-OSCE-Team.html
US Europe Divided Over Anti-Russia Sanctions,Mon- 28 Apr 2014 11-29-18 +0400,ria,http://en.ria.ru/world/20140428/189421661/US-Europe-Divided-Over-Anti-Russia-Sanctions.html
More US Sanctions to Target Russia Energy Sector CEOs,Mon- 28 Apr 2014 11-07-28 +0400,ria,http://en.ria.ru/world/20140428/189420819/More-US-Sanctions-to-Target-Russia-Energy-Sector-CEOs.html
NATO s Information Bureau in Moscow Could Be Closed – Report,Mon- 28 Apr 2014 11-03-23 +0400,ria,http://en.ria.ru/russia/20140428/189420638/NATOs-Information-Bureau-in-Moscow-Could-Be-Closed--Report.html
Mayor of Ukraine’s Kharkiv Injured in Assassination Attempt,Mon- 28 Apr 2014 14-37-01 +0400,ria,http://en.ria.ru/world/20140428/189426357/Mayor-of-Ukraines-Kharkiv-Injured-in-Assassination-Attempt.html
Russia Bahrain Urge Peaceful Solution to Conflicts,Mon- 28 Apr 2014 15-37-26 +0400,ria,http://en.ria.ru/russia/20140428/189427963/Russia-Bahrain-Urge-Peaceful-Solution-to-Conflicts.html
Russia Germany Discuss OSCE Team s Detention in Ukraine,Mon- 28 Apr 2014 15-43-24 +0400,ria,http://en.ria.ru/russia/20140428/189428129/Russia-Germany-Discuss-OSCE-Teams-Detention-in-Ukraine.html
OSCE to Hold Emergency Meeting on Ukraine,Mon- 28 Apr 2014 15-54-40 +0400,ria,http://en.ria.ru/world/20140428/189428422/OSCE-to-Hold-Emergency-Meeting-on-Ukraine.html
OPINION Putin Rallied Russians Behind Rebuilding Country’s Prestige,Mon- 28 Apr 2014 15-50-57 +0400,ria,http://en.ria.ru/world/20140428/189428321/OPINION-Putin-Rallied-Russians-Behind-Rebuilding-Countrys.html
Russia to Take Part in Emergency OSCE Meeting on Ukraine,Mon- 28 Apr 2014 16-35-59 +0400,ria,http://en.ria.ru/russia/20140428/189429207/Russia-to-Take-Part-in-Emergency-OSCE-Meeting-on-Ukraine.html
No UK Military Response if Russian Troops Enter Ukraine – Report,Mon- 28 Apr 2014 16-32-24 +0400,ria,http://en.ria.ru/world/20140428/189429036/No-UK-Military-Response-if-Russian-Troops-Enter-Ukraine--Report.html
Putin Hopes for Continued Defense Industry Ties With Ukraine,Mon- 28 Apr 2014 16-40-22 +0400,ria,http://en.ria.ru/russia/20140428/189429422/Putin-Hopes-for-Continued-Defense-Industry-Ties-With-Ukraine.html
Russia West to Continue Investment Cooperation – Russian Ombudsman,Mon- 28 Apr 2014 17-10-47 +0400,ria,http://en.ria.ru/russia/20140428/189430162/Russia-West-to-Continue-Investment-Cooperation--Russian.html
US Imposes Sanctions on 7 Russians 17 Russian Companies - White House,Mon- 28 Apr 2014 17-37-00 +0400,ria,http://en.ria.ru/world/20140428/189430922/US-Imposes-Sanctions-on-7-Russians-17-Russian-Companies---White.html
OPINION Reverse Gas Flows to Ukraine Could Hurt Slovakia,Mon- 28 Apr 2014 17-35-23 +0400,ria,http://en.ria.ru/world/20140428/189430818/OPINION-Reverse-Gas-Flows-to-Ukraine-Could-Hurt-Slovakia.html
OPINION Shooting of Kharkiv Mayor Proves Ukraine Election Untimely,Mon- 28 Apr 2014 17-33-14 +0400,ria,http://en.ria.ru/world/20140428/189430687/OPINION-Shooting-of-Kharkiv-Mayor-Proves-Ukraine-Election.html
Pyongyang Urges Washington to Stop Military Drills,Mon- 28 Apr 2014 17-57-08 +0400,ria,http://en.ria.ru/world/20140428/189431599/Pyongyang-Urges-Washington-to-Stop-Military-Drills.html
Ukraine Slovakia Sign Memorandum on Reverse Gas Deliveries,Mon- 28 Apr 2014 18-07-44 +0400,ria,http://en.ria.ru/world/20140428/189432092/Ukraine-Slovakia-Sign-Memorandum-on-Reverse-Gas-Deliveries.html
OPINION By Imposing More Sanctions White House Digs Itself Deeper in Hole,Mon- 28 Apr 2014 18-28-48 +0400,ria,http://en.ria.ru/world/20140428/189432715/OPINION-By-Imposing-More-Sanctions-White-House-Digs-Itself.html
EU to Sanction Additional 15 Russian Ukrainian Officials,Mon- 28 Apr 2014 18-21-38 +0400,ria,http://en.ria.ru/world/20140428/189432460/EU-to-Sanction-Additional-15-Russian-Ukrainian-Officials.html
EU Sees Targeted Sanctions as Appropriate,Mon- 28 Apr 2014 18-34-42 +0400,ria,http://en.ria.ru/world/20140428/189432931/EU-Sees-Targeted-Sanctions-as-Appropriate.html
US to Impose Economic Sanctions Should Russia Intervene in Ukraine,Mon- 28 Apr 2014 18-47-49 +0400,ria,http://en.ria.ru/world/20140428/189433729/US-to-Impose-Economic-Sanctions-Should-Russia-Intervene-in.html
Bomb Kills Soldier in Ukraine’s Donetsk Region,Mon- 28 Apr 2014 18-41-31 +0400,ria,http://en.ria.ru/world/20140428/189433395/Bomb-Kills-Soldier-in-Ukraines-Donetsk-Region.html
US Restricts High-Tech Defense Exports to Russia,Mon- 28 Apr 2014 18-58-43 +0400,ria,http://en.ria.ru/world/20140428/189434138/US-Restricts-High-Tech-Defense-Exports-to-Russia.html
